Date,close,open,high,low,change,volume
2018-05-03,31960,-110,31965,32065,31855,87846000000
2018-05-04,31705,-255,31935,32015,31705,247056000000
2018-05-08,31560,-145,31855,31925,31515,254233000000
2018-05-09,31455,-105,31565,31620,31280,185269000000
2018-05-10,31670,215,31625,31730,31550,153456000000
2018-05-11,31865,195,31810,31985,31805,230790000000
2018-05-14,31800,-65,31945,31975,31755,187884000000
2018-05-15,31510,-290,31780,31845,31470,181279000000
2018-05-16,31610,100,31405,31695,31375,208083000000
2018-05-17,31495,-115,31705,31815,31485,137662000000
2018-05-18,31595,100,31555,31610,31495,119544000000
2018-05-21,31645,50,31665,31745,31380,156748000000
2018-05-23,31860,215,31630,31885,31605,231904000000
2018-05-24,31760,-100,31925,31940,31675,233463000000
2018-05-25,31810,50,31615,31890,31605,221585000000
2018-05-28,31945,135,31945,31990,31875,179535000000
2018-05-29,31650,-295,31900,31945,31645,148671000000
2018-05-30,30975,-675,31515,31525,30795,428605000000
2018-05-31,31100,125,31120,31170,30975,577918000000
2018-06-01,31290,190,31120,31405,30995,318002000000
2018-06-04,31455,165,31340,31535,31300,295877000000
2018-06-05,31525,70,31470,31545,31275,309493000000
2018-06-07,31800,275,31675,31910,31675,254870000000
2018-06-08,31490,-310,31750,31755,31465,181303000000
2018-06-11,31765,275,31545,31780,31470,98871000000
2018-06-12,31725,-40,31830,31900,31680,77774000000
2018-06-14,31145,-580,31515,31525,31110,169734000000
2018-06-15,30990,-155,31215,31250,30990,268565000000
2018-06-18,30620,-370,30980,30985,30475,310115000000
2018-06-19,30225,-395,30555,30635,30140,245757000000
2018-06-20,30440,215,30320,30625,30245,235271000000
2018-06-21,30180,-260,30415,30535,30160,258512000000
2018-06-22,30410,230,29900,30410,29895,280329000000
2018-06-25,30395,-15,30330,30465,30100,423558000000
2018-06-26,30360,-35,30120,30425,30000,239678000000
2018-06-27,30250,-110,30275,30440,30230,336194000000
2018-06-28,29980,-270,30155,30220,29900,250404000000
2018-06-29,30045,65,30015,30120,29695,429836000000
2018-07-02,29375,-670,29995,30080,29375,282859000000
2018-07-03,29415,40,29540,29595,29200,291233000000
2018-07-04,29330,-85,29430,29560,29305,206822000000
2018-07-05,29260,-70,29330,29465,29090,232053000000
2018-07-06,29470,210,29250,29605,29130,264671000000
2018-07-09,29690,220,29460,29785,29375,249302000000
2018-07-10,29730,40,29810,29905,29710,146999000000
2018-07-11,29560,-170,29515,29635,29280,303298000000
2018-07-12,29650,90,29615,29800,29500,217807000000
2018-07-13,29945,295,29695,30040,29685,239591000000
2018-07-16,29855,-90,29975,30050,29825,234368000000
2018-07-17,29820,-35,29860,29925,29680,216577000000
2018-07-18,29750,-70,29975,30115,29715,225767000000
2018-07-19,29670,-80,29855,29905,29650,210052000000
2018-07-20,29815,145,29700,29860,29515,253524000000
2018-07-23,29575,-240,29800,29810,29525,215761000000
2018-07-24,29665,90,29630,29720,29470,75900000000
2018-07-25,29610,-55,29730,29845,29575,180837000000
2018-07-26,29810,200,29780,29935,29655,77445000000
2018-07-27,29900,90,29850,29900,29755,49486000000
2018-07-30,29765,-70,29755,29850,29645,163111000000
2018-07-31,29805,40,29775,29815,29680,160453000000
2018-08-01,29910,105,29865,30035,29845,169972000000
2018-08-02,29375,-535,29905,29905,29345,167959000000
2018-08-03,29605,230,29465,29620,29385,173529000000
2018-08-06,29560,-45,29630,29785,29560,248206000000
2018-08-07,29760,200,29615,29770,29485,185136000000
2018-08-08,29765,5,29835,29890,29740,166791000000
2018-08-09,29750,-15,29765,29800,29625,149099000000
2018-08-10,29425,-325,29690,29690,29365,164421000000
2018-08-13,29035,-390,29220,29265,28885,203723000000
2018-08-14,29165,130,29050,29220,29035,150172000000
2018-08-16,28880,-285,28810,28970,28620,181812000000
2018-08-17,28890,10,28895,28980,28830,141253000000
2018-08-20,28915,25,29015,29150,28880,149687000000
2018-08-21,29230,315,28910,29270,28850,143791000000
2018-08-22,29335,105,29260,29420,29215,309857000000
2018-08-23,29455,120,29475,29480,29300,143277000000
2018-08-24,29570,115,29405,29635,29305,108807000000
2018-08-27,29720,150,29680,29770,29580,118071000000
2018-08-28,29740,20,29860,29935,29730,198302000000
2018-08-29,29825,85,29780,29865,29730,107439000000
2018-08-30,29840,15,29870,30025,29770,215809000000
2018-08-31,29960,120,29710,29975,29655,136474000000
2018-09-03,29785,-175,29945,29945,29745,176247000000
2018-09-04,29915,130,29795,29945,29735,175238000000
2018-09-05,29530,-385,29815,29875,29485,174605000000
2018-09-06,29485,-45,29460,29620,29415,191276000000
2018-09-07,29320,-165,29265,29430,29120,154478000000
2018-09-10,29385,65,29310,29450,29280,143703000000
2018-09-11,29290,-95,29365,29510,29200,125374000000
2018-09-12,29260,-30,29320,29365,29125,184120000000
2018-09-13,29300,40,29280,29380,29230,100232000000
2018-09-14,29765,465,29490,29800,29490,164916000000
2018-09-17,29530,-235,29675,29690,29445,174860000000
2018-09-18,29660,130,29335,29690,29320,184729000000
2018-09-19,29685,25,29800,29800,29570,187122000000
2018-09-20,29965,280,29785,30075,29745,163333000000
2018-09-21,30085,120,30050,30085,29935,248485000000
2018-09-27,30315,230,30025,30370,30015,122417000000
2018-09-28,30125,-190,30355,30355,30110,190220000000
2018-10-01,30120,-5,30175,30265,30010,133494000000
2018-10-02,29755,-365,30095,30180,29735,136674000000
2018-10-04,29295,-460,29795,29795,29240,214703000000
2018-10-05,29250,-45,29250,29360,29055,231719000000
2018-10-08,29105,-145,29115,29335,29095,138669000000
2018-10-10,28915,-190,29155,29170,28815,186470000000
2018-10-11,27720,-1195,28195,28375,27695,328138000000
2018-10-12,27990,270,27705,28215,27670,465238000000
2018-10-15,27835,-155,27915,27980,27760,115446000000
2018-10-16,27760,-75,27955,28045,27725,94845000000
2018-10-17,28120,360,28100,28290,28015,118679000000
2018-10-18,27870,-250,28020,28105,27845,139492000000
2018-10-19,27980,110,27660,28020,27500,121932000000
2018-10-22,28035,55,27785,28100,27720,94756000000
2018-10-23,27385,-650,27835,27865,27205,216780000000
2018-10-24,27245,-140,27530,27555,27200,308760000000
2018-10-25,26810,-435,26680,26825,26425,291157000000
2018-10-26,26385,-425,26840,26845,26150,203417000000
2018-10-29,26170,-215,26480,26655,26125,130754000000
2018-10-30,26270,180,26060,26510,25965,197461000000
2018-10-31,26390,120,26345,26425,26130,151977000000
2018-11-01,26280,-110,26435,26725,26280,127181000000
2018-11-02,27275,995,26625,27295,26580,162619000000
2018-11-05,26975,-300,27155,27155,26660,175158000000
2018-11-06,27165,190,27120,27210,26870,161100000000
2018-11-07,27025,-140,27160,27410,26960,170588000000
2018-11-08,27255,230,27460,27630,27255,160145000000
2018-11-09,27090,-165,27250,27350,27075,214814000000
2018-11-12,27160,70,26890,27220,26850,107667000000
2018-11-13,26955,-205,26750,27000,26495,203926000000
2018-11-14,26885,-70,26980,27010,26815,129645000000
2018-11-15,27155,270,26860,27180,26765,183925000000
2018-11-16,27135,-20,27270,27335,27100,125586000000
2018-11-19,27230,95,27185,27405,27100,119301000000
2018-11-20,26960,-270,26940,27090,26885,208834000000
2018-11-21,26830,-130,26615,26865,26535,148534000000
2018-11-22,26800,-30,26840,26925,26750,148333000000
2018-11-23,26630,-170,26790,26865,26515,128919000000
2018-11-26,26990,360,26700,27015,26675,158820000000
2018-11-27,27200,210,27085,27255,26935,155153000000
2018-11-28,27365,165,27295,27375,27155,132482000000
2018-11-29,27415,50,27740,27780,27355,103276000000
2018-11-30,27160,-255,27480,27535,27100,146597000000
2018-12-03,27635,475,27550,27705,27375,152446000000
2018-12-04,27325,-310,27525,27560,27190,208263000000
2018-12-05,27160,-165,26970,27260,26970,267775000000
2018-12-06,26755,-405,27025,27035,26705,240488000000
2018-12-07,26845,90,26870,26970,26730,209916000000
2018-12-10,26595,-250,26485,26645,26400,308630000000
2018-12-11,26530,-65,26635,26660,26445,469540000000
2018-12-12,26875,345,26635,26925,26600,330275000000
2018-12-13,27015,140,26875,27150,26850,422423000000
2018-12-14,26585,-430,27000,27010,26460,322005000000
2018-12-17,26660,75,26670,26765,26625,254934000000
2018-12-18,26565,-95,26520,26710,26480,177511000000
2018-12-19,26740,175,26635,26785,26580,246411000000
2018-12-20,26505,-235,26585,26650,26350,262429000000
2018-12-21,26480,-25,26445,26535,26370,260307000000
2018-12-24,26490,10,26435,26505,26330,376663000000
2018-12-26,26145,-345,26175,26295,25990,179264000000
2018-12-27,26470,325,26500,26590,26405,230262000000
2018-12-28,26580,110,26535,26700,26535,115545000000
